WorkOrder,ModelName,LineName,SectionName,GroupName,StationName,TesterId,FixtureId,CarrierId,CarrierSide,TimeStamp,TestResult,SequenceNumber,Title,FileName,
BUNC1B348258#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1290,0,4/24/2026 15:24,PASS,0,N/A,N/A
1085033-04 2617070057291085033-04 261707005728,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1268,0,4/24/2026 15:24,PASS,0,N/A,N/A
BUNC1B348254#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1292,0,4/24/2026 15:28,PASS,0,N/A,N/A
BUNC1B348259#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1385,0,4/24/2026 15:30,PASS,0,N/A,N/A
BUNC1B348228#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1032,0,4/24/2026 15:32,PASS,0,N/A,N/A
BUNC1B348256#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1292,0,4/24/2026 15:32,PASS,0,N/A,N/A
BUNC1B348228#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1032,0,4/24/2026 15:37,PASS,0,N/A,N/A
BUNC1B348260#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1396,0,4/24/2026 15:44,PASS,0,N/A,N/A
BUNC1B348261#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1451,0,4/24/2026 15:45,PASS,0,N/A,N/A
BUNC1B348245#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1395,0,4/24/2026 15:48,PASS,0,N/A,N/A
BUNC1B348260#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1396,0,4/24/2026 15:49,PASS,0,N/A,N/A
BUNC1B348261#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1451,0,4/24/2026 15:50,PASS,0,N/A,N/A
BUNC1B348073#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1350,0,4/24/2026 15:53,PASS,0,N/A,N/A
BUNC1B347899#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1294,0,4/24/2026 15:54,PASS,0,N/A,N/A
BUNC1B348245#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1395,0,4/24/2026 15:55,PASS,0,N/A,N/A
BUNC1B348263#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1112,0,4/24/2026 15:55,PASS,0,N/A,N/A
BUNC1B347900#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1428,0,4/24/2026 15:57,PASS,0,N/A,N/A
BUNC1B348073#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1350,0,4/24/2026 15:58,PASS,0,N/A,N/A
BUNC1B348263#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1112,0,4/24/2026 16:00,PASS,0,N/A,N/A
BUNC1B347899#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1350,0,4/24/2026 16:03,PASS,0,N/A,N/A
BUNC1B348262#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1373,0,4/24/2026 16:03,PASS,0,N/A,N/A
BUNC1B347900#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1428,0,4/24/2026 16:05,PASS,0,N/A,N/A
1085033-04 261707005748,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1227,0,4/24/2026 16:07,PASS,0,N/A,N/A
1085033-04 261707005745,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1194,0,4/24/2026 16:11,PASS,0,N/A,N/A
1085033-04 2616070005071085033-04 261707005609,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1080,0,4/24/2026 16:14,PASS,0,N/A,N/A
1085033-04 261607000442,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1054,0,4/24/2026 16:15,PASS,0,N/A,N/A
1085033-04 261707005450,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1118,0,4/24/2026 16:16,PASS,0,N/A,N/A
1085033-04 261707005723,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1332,0,4/24/2026 16:17,PASS,0,N/A,N/A
1085033-04 261707005751,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1083,0,4/24/2026 16:19,PASS,0,N/A,N/A
1085033-04 261607011489,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1037,0,4/24/2026 16:20,PASS,0,N/A,N/A
1085033-04 261607011494,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1369,0,4/24/2026 16:21,PASS,0,N/A,N/A
1085033-04 261707005636,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1424,0,4/24/2026 16:24,PASS,0,N/A,N/A
1085033-04 261707005632,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1088,0,4/24/2026 16:25,PASS,0,N/A,N/A
BUNC1B257950#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1334,0,4/24/2026 16:45,PASS,0,N/A,N/A
BUNC1B347879#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1437,0,4/24/2026 17:04,PASS,0,N/A,N/A
1085033-04 2617070057451085033-04 261707005748,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1194,0,4/24/2026 17:04,PASS,0,N/A,N/A
BUNC1B348044#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1104,0,4/24/2026 17:04,PASS,0,N/A,N/A
BUNC1B347869#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1184,0,4/24/2026 17:05,PASS,0,N/A,N/A
1085033-04 261607026367,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1445,0,4/24/2026 17:09,PASS,0,N/A,N/A
BUNC1B348255#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1250,0,4/24/2026 17:09,PASS,0,N/A,N/A
BUNC1B348258#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1290,0,4/24/2026 17:09,PASS,0,N/A,N/A
1085033-04 261607000318,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1208,0,4/24/2026 17:10,PASS,0,N/A,N/A
BUNC1B348075#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1109,0,4/24/2026 17:10,PASS,0,N/A,N/A
BUNC1B258238#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1079,0,4/24/2026 17:10,PASS,0,N/A,N/A
1085033-04 261707005635,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1038,0,4/24/2026 17:10,PASS,0,N/A,N/A
1085033-04 261707005638,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1092,0,4/24/2026 17:10,PASS,0,N/A,N/A
1085033-04 261607026369,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1082,0,4/24/2026 17:10,PASS,0,N/A,N/A
BUNC1B347869#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1184,0,4/24/2026 17:11,PASS,0,N/A,N/A
BUNC1B348264#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1420,0,4/24/2026 17:11,PASS,0,N/A,N/A
1085033-04 261707005510,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1377,0,4/24/2026 17:12,PASS,0,N/A,N/A
BUNC1B348257#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1250,0,4/24/2026 17:14,PASS,0,N/A,N/A
BUNC1B348259#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1290,0,4/24/2026 17:14,PASS,0,N/A,N/A
BUNC1B348262#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1373,0,4/24/2026 17:15,PASS,0,N/A,N/A
BUNC1B258238#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1079,0,4/24/2026 17:15,PASS,0,N/A,N/A
BUNC1B257237#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1172,0,4/24/2026 17:15,PASS,0,N/A,N/A
BUNC1B257237#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1172,0,4/24/2026 17:21,PASS,0,N/A,N/A
1085033-04 2616070003181085033-04 261707005450,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1208,0,4/24/2026 17:50,PASS,0,N/A,N/A
1085033-04 2617070055101085033-04 261607000442,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1377,0,4/24/2026 17:50,PASS,0,N/A,N/A
1085033-04 261707005752,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1318,0,4/24/2026 17:52,PASS,0,N/A,N/A
1085033-04 261707005726,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1040,0,4/24/2026 17:52,PASS,0,N/A,N/A
1085033-04 2617070057521085033-04 261607011489,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1318,0,4/24/2026 17:54,PASS,0,N/A,N/A
1085033-04 261707005602,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1389,0,4/24/2026 17:55,PASS,0,N/A,N/A
1085033-04 261707005473,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1210,0,4/24/2026 17:56,PASS,0,N/A,N/A
1085033-04 2617070057261085033-04 261707005751,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1040,0,4/24/2026 17:56,PASS,0,N/A,N/A
1085033-04 261607026391,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1291,0,4/24/2026 17:57,PASS,0,N/A,N/A
BUNC1B348084#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1182,0,4/24/2026 17:57,PASS,0,N/A,N/A
BUNC1B348265#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1434,0,4/24/2026 17:58,PASS,0,N/A,N/A
1085033-04 2616070263911085033-04 261707005723,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1291,0,4/24/2026 17:59,PASS,0,N/A,N/A
BUNC1B347755#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1110,0,4/24/2026 18:00,PASS,0,N/A,N/A
BUNC1B347898#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1270,0,4/24/2026 18:01,PASS,0,N/A,N/A
BUNC1B348084#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1182,0,4/24/2026 18:03,PASS,0,N/A,N/A
BUNC1B348265#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1434,0,4/24/2026 18:03,PASS,0,N/A,N/A
BUNC1B347755#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1110,0,4/24/2026 18:05,PASS,0,N/A,N/A
1085033-04 261707005623,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1283,0,4/24/2026 18:06,PASS,0,N/A,N/A
BUNC1B257257#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1125,0,4/24/2026 18:10,PASS,0,N/A,N/A
BUNC1B347311#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1063,0,4/24/2026 18:12,PASS,0,N/A,N/A
BUNC1B347296#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1094,0,4/24/2026 18:12,PASS,0,N/A,N/A
BUNC1B258954#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1131,0,4/24/2026 18:13,PASS,0,N/A,N/A
1085033-04 261707005654,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1026,0,4/24/2026 18:13,PASS,0,N/A,N/A
BUNC1B347294#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1336,0,4/24/2026 18:14,PASS,0,N/A,N/A
BUNC1B347286#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1072,0,4/24/2026 18:14,PASS,0,N/A,N/A
BUNC1B347875#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1292,0,4/24/2026 18:14,PASS,0,N/A,N/A
BUNC1B347898#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1270,0,4/24/2026 18:14,PASS,0,N/A,N/A
BUNC1B257257#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1125,0,4/24/2026 18:15,PASS,0,N/A,N/A
BUNC1B347932#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1396,0,4/24/2026 18:16,PASS,0,N/A,N/A
BUNC1B347311#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1063,0,4/24/2026 18:17,PASS,0,N/A,N/A
BUNC1B258954#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1131,0,4/24/2026 18:18,PASS,0,N/A,N/A
1085033-04 2617070056231085033-04 261607011494,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1283,0,4/24/2026 18:18,PASS,0,N/A,N/A
1085033-04 2617070056541085033-04 261707005636,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1026,0,4/24/2026 18:19,PASS,0,N/A,N/A
1085033-04 261707005512,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1429,0,4/24/2026 18:19,PASS,0,N/A,N/A
BUNC1B347875#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1292,0,4/24/2026 18:19,PASS,0,N/A,N/A
BUNC1B347296#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1094,0,4/24/2026 18:21,PASS,0,N/A,N/A
1085033-04 261707005458,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1399,0,4/24/2026 18:21,PASS,0,N/A,N/A
1085033-04 2617070055121085033-04 261707005632,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1429,0,4/24/2026 18:21,PASS,0,N/A,N/A
BUNC1B347294#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1336,0,4/24/2026 18:22,PASS,0,N/A,N/A
1085033-04 261607011104,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1282,0,4/24/2026 18:22,PASS,0,N/A,N/A
1085033-04 261707005612,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1337,0,4/24/2026 18:22,PASS,0,N/A,N/A
BUNC1B347286#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1131,0,4/24/2026 18:23,PASS,0,N/A,N/A
1085033-04 2617070054581085033-04 261607026367,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1399,0,4/24/2026 18:23,PASS,0,N/A,N/A
1085033-04 261707005497,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1101,0,4/24/2026 18:24,PASS,0,N/A,N/A
1085033-04 261707005466,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1254,0,4/24/2026 18:25,PASS,0,N/A,N/A
1085033-04 261707005513,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1185,0,4/24/2026 18:27,PASS,0,N/A,N/A
BUNC1B258978#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1222,0,4/24/2026 18:37,PASS,0,N/A,N/A
BUNC1B348090#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1174,0,4/24/2026 18:38,PASS,0,N/A,N/A
BUNC1B409119#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1395,0,4/24/2026 18:40,PASS,0,N/A,N/A
1085033-04 261707005509,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1105,0,4/24/2026 18:40,PASS,0,N/A,N/A
1085033-04 2617070054971085033-04 261707005638,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1101,0,4/24/2026 18:43,PASS,0,N/A,N/A
BUNC1B348090#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1174,0,4/24/2026 18:44,PASS,0,N/A,N/A
BUNC1B259080#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1032,0,4/24/2026 18:45,PASS,0,N/A,N/A
1085033-04 2617070055131085033-04 261707005635,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1185,0,4/24/2026 18:45,PASS,0,N/A,N/A
1085033-04 261707005657,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1154,0,4/24/2026 18:46,PASS,0,N/A,N/A
1085033-04 261707005655,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1027,0,4/24/2026 18:46,PASS,0,N/A,N/A
1085033-04 2617070055091085033-04 261607026369,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1105,0,4/24/2026 18:48,PASS,0,N/A,N/A
BUNC1B409119#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1395,0,4/24/2026 18:49,PASS,0,N/A,N/A
1085033-04 261707005549,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1223,0,4/24/2026 18:49,PASS,0,N/A,N/A
1085033-04 261707005487,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1384,0,4/24/2026 18:51,PASS,0,N/A,N/A
BUNC1B259080#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1032,0,4/24/2026 18:54,PASS,0,N/A,N/A
BUNC1B347902#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1444,0,4/24/2026 18:55,PASS,0,N/A,N/A
1085033-04 261707005575,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1264,0,4/24/2026 18:57,FAIL,53,DES CAN Sensor Reading PCAN running(6.17 Check Inlet Temperature Sensor) ---- (0'422),D:\Chroma Temp Data\1085033-04 261707005575-18-57-24-April-2026.txt
BUNC1B409107#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1250,0,4/24/2026 18:57,PASS,0,N/A,N/A
1085033-04 261707005575,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1264,0,4/24/2026 18:57,FAIL,53,DES CAN Sensor Reading PCAN running(6.17 Check Inlet Temperature Sensor) ---- (0'422),D:\Chroma Temp Data\1085033-04 261707005575-18-57-24-April-2026.txt
1085033-04 261707005575,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1264,0,4/24/2026 18:57,FAIL,53,DES CAN Sensor Reading PCAN running(6.17 Check Inlet Temperature Sensor) ---- (0'438),D:\Chroma Temp Data\1085033-04 261707005575-18-57-24-April-2026.txt
1085033-04 261707005575,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1264,0,4/24/2026 18:58,FAIL,53,DES CAN Sensor Reading PCAN running(6.17 Check Inlet Temperature Sensor) ---- (0'437),D:\Chroma Temp Data\1085033-04 261707005575-18-58-24-April-2026.txt
BUNC1B409000#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1298,0,4/24/2026 18:59,PASS,0,N/A,N/A
